date,temperature,humidity,precip,precip_type,windspeed,sealevelpressure,conditions,year,month,quarter
2018-07-18,27.1,89.5,0.0,rain,7.4,1004.5,"Rain, Partially cloudy",2018,7,3
2018-07-19,27.4,88.6,0.0,rain,25.2,1004.5,"Rain, Partially cloudy",2018,7,3
2018-07-20,30.3,78.9,0.0,rain,14.4,1002.1,Partially cloudy,2018,7,3
2018-07-21,31.4,73.0,0.0,rain,21.6,1003.6,Partially cloudy,2018,7,3
2018-07-22,29.1,75.5,0.0,rain,28.8,1006.3,Partially cloudy,2018,7,3
2018-07-23,29.6,72.5,0.0,rain,10.8,1005.6,"Rain, Partially cloudy",2018,7,3
2018-07-24,26.6,88.3,0.0,rain,25.2,998.9,"Rain, Partially cloudy",2018,7,3
2018-07-25,28.7,71.9,0.0,rain,14.4,1001.3,"Rain, Partially cloudy",2018,7,3
2018-07-26,29.1,64.3,0.0,rain,10.8,1005.2,Clear,2018,7,3
2018-07-27,28.4,76.6,0.0,rain,11.0,1007.9,Partially cloudy,2018,7,3
2018-07-28,29.7,71.6,0.0,rain,10.8,1007.1,Partially cloudy,2018,7,3
2018-07-29,30.0,73.4,0.0,rain,7.2,1005.2,Clear,2018,7,3
2018-07-30,31.1,73.5,0.0,rain,10.8,1004.8,Partially cloudy,2018,7,3
2018-07-31,31.8,69.7,0.0,rain,21.6,1005.1,Clear,2018,7,3
2018-08-01,32.0,71.2,0.0,rain,10.8,1005.3,Clear,2018,8,3
2018-08-02,31.7,71.0,0.0,rain,10.8,1005.7,Clear,2018,8,3
2018-08-03,32.1,66.2,0.0,rain,18.0,1004.6,Clear,2018,8,3
2018-08-04,32.1,66.3,0.0,rain,14.4,1004.0,Clear,2018,8,3
2018-08-05,30.8,73.3,0.0,rain,21.6,1006.1,"Rain, Partially cloudy",2018,8,3
2018-08-06,26.2,81.1,0.0,rain,10.8,1006.2,"Rain, Partially cloudy",2018,8,3
2018-08-07,28.0,82.6,0.0,rain,10.8,1004.6,Partially cloudy,2018,8,3
2018-08-08,26.0,91.2,0.0,rain,25.2,1006.8,"Rain, Partially cloudy",2018,8,3
2018-08-09,28.1,78.4,0.0,rain,10.8,1007.1,Partially cloudy,2018,8,3
2018-08-10,29.3,74.6,0.0,rain,14.4,1006.1,Partially cloudy,2018,8,3
2018-08-11,26.9,85.2,0.0,rain,18.5,1003.4,"Rain, Partially cloudy",2018,8,3
2018-08-12,26.4,86.1,0.0,rain,14.4,1003.1,"Rain, Partially cloudy",2018,8,3
2018-08-13,27.1,87.1,0.0,rain,10.8,1005.4,"Rain, Partially cloudy",2018,8,3
2018-08-14,26.5,85.9,0.0,rain,18.0,1005.9,Partially cloudy,2018,8,3
2018-08-15,28.3,69.7,0.0,rain,18.0,1009.0,Partially cloudy,2018,8,3
2018-08-16,28.3,56.1,0.0,rain,18.0,1013.4,Partially cloudy,2018,8,3
2018-08-17,27.4,69.9,0.0,rain,10.8,1011.5,Partially cloudy,2018,8,3
2018-08-18,24.6,77.8,0.0,rain,19.9,1010.2,Partially cloudy,2018,8,3
2018-08-19,25.1,79.9,0.0,rain,10.8,1008.4,Partially cloudy,2018,8,3
2018-08-20,27.6,72.3,0.0,rain,18.0,1002.1,"Rain, Partially cloudy",2018,8,3
2018-08-21,27.8,57.7,0.0,rain,18.0,1005.0,Partially cloudy,2018,8,3
2018-08-22,25.9,68.6,0.0,rain,10.8,1008.6,Partially cloudy,2018,8,3
2018-08-23,25.8,66.3,0.0,rain,18.0,1007.5,Clear,2018,8,3
2018-08-24,26.4,57.5,0.0,rain,18.0,1006.1,Clear,2018,8,3
2018-08-25,26.1,67.0,0.0,rain,18.0,1007.7,Partially cloudy,2018,8,3
2018-08-26,27.7,67.6,0.0,rain,12.5,1008.3,Partially cloudy,2018,8,3
2018-08-27,27.8,65.3,0.0,rain,14.4,1009.9,Partially cloudy,2018,8,3
2018-08-28,26.0,74.8,0.0,rain,14.4,1007.8,Partially cloudy,2018,8,3
2018-08-29,26.5,56.8,0.0,rain,14.4,1008.8,Partially cloudy,2018,8,3
2018-08-30,23.1,80.6,0.0,rain,10.8,1011.6,"Rain, Partially cloudy",2018,8,3
2018-08-31,24.4,71.0,0.0,rain,14.4,1013.3,Partially cloudy,2018,8,3
2018-09-01,25.0,73.2,0.0,rain,14.4,1012.2,Partially cloudy,2018,9,3
2018-09-02,23.2,85.4,0.0,rain,14.4,1003.7,"Rain, Partially cloudy",2018,9,3
2018-09-03,26.4,56.2,0.0,rain,39.6,1002.2,Clear,2018,9,3
2018-09-04,26.8,37.1,0.0,rain,25.2,1003.7,Partially cloudy,2018,9,3
2018-09-05,26.0,49.9,0.0,rain,25.2,1003.0,Partially cloudy,2018,9,3
2018-09-06,23.9,41.0,0.0,rain,43.2,1003.1,Clear,2018,9,3
2018-09-07,22.7,36.5,0.0,rain,28.8,1012.0,Clear,2018,9,3
2018-09-08,21.2,46.2,0.0,rain,18.0,1016.7,Clear,2018,9,3
2018-09-09,21.6,62.3,0.0,rain,18.0,1018.6,Clear,2018,9,3
2018-09-10,22.1,63.2,0.0,rain,18.0,1018.9,Partially cloudy,2018,9,3
2018-09-11,22.0,63.9,0.0,rain,25.2,1015.3,"Rain, Partially cloudy",2018,9,3
2018-09-12,21.7,75.1,0.0,rain,18.0,1013.9,"Rain, Partially cloudy",2018,9,3
2018-09-13,23.0,74.1,0.0,rain,14.4,1014.8,Partially cloudy,2018,9,3
2018-09-14,23.7,75.6,0.0,rain,18.0,1014.6,Clear,2018,9,3
2018-09-15,22.2,47.0,0.0,rain,21.6,1018.0,Partially cloudy,2018,9,3
2018-09-16,20.1,43.6,0.0,rain,21.6,1018.9,Partially cloudy,2018,9,3
2018-09-17,19.1,52.9,0.0,rain,14.4,1019.3,Partially cloudy,2018,9,3
2018-09-18,19.6,62.6,0.0,rain,10.8,1016.7,Partially cloudy,2018,9,3
2018-09-19,18.2,74.0,0.0,rain,10.8,1013.7,Partially cloudy,2018,9,3
2018-09-20,19.2,73.1,0.0,rain,16.6,1011.2,Partially cloudy,2018,9,3
2018-09-21,19.7,40.3,0.0,rain,39.6,1012.0,Clear,2018,9,3
2018-09-22,19.3,27.1,0.0,rain,36.0,1015.6,Clear,2018,9,3
2018-09-23,17.6,37.8,0.0,rain,46.8,1018.7,Clear,2018,9,3
2018-09-24,16.1,54.3,0.0,rain,10.8,1021.8,Partially cloudy,2018,9,3
2018-09-25,16.9,64.4,0.0,rain,18.0,1021.8,"Rain, Partially cloudy",2018,9,3
2018-09-26,17.7,67.1,0.0,rain,14.4,1021.3,Clear,2018,9,3
2018-09-27,16.1,78.5,0.0,rain,10.8,1018.1,Partially cloudy,2018,9,3
2018-09-28,16.7,78.4,0.0,rain,28.8,1013.9,"Rain, Partially cloudy",2018,9,3
2018-09-29,14.6,55.5,0.0,rain,32.4,1014.9,Rain,2018,9,3
2018-09-30,14.2,52.5,0.0,rain,39.6,1013.3,Clear,2018,9,3
2018-10-01,20.7,32.0,0.0,rain,36.0,1015.8,Clear,2018,10,4
2018-10-02,18.6,44.4,0.0,rain,14.4,1018.0,Clear,2018,10,4
2018-10-03,16.7,57.9,0.0,rain,10.8,1020.3,Clear,2018,10,4
2018-10-04,16.7,67.9,0.0,rain,10.8,1021.9,Clear,2018,10,4
2018-10-05,16.5,76.2,0.0,rain,7.2,1019.7,Clear,2018,10,4
2018-10-06,16.8,32.3,0.0,rain,32.4,1020.3,Clear,2018,10,4
2018-10-07,15.9,26.0,0.0,rain,46.8,1020.0,Clear,2018,10,4
2018-10-08,14.0,43.6,0.0,rain,25.5,1018.4,Clear,2018,10,4
2018-10-09,11.9,34.0,0.0,rain,39.6,1021.7,Clear,2018,10,4
2018-10-10,9.9,41.7,0.0,rain,10.8,1024.0,Clear,2018,10,4
2018-10-11,10.0,48.9,0.0,rain,10.8,1027.2,Clear,2018,10,4
2018-10-12,9.8,65.4,0.0,rain,18.0,1025.5,Partially cloudy,2018,10,4
2018-10-13,11.2,70.2,0.0,rain,10.8,1022.6,Clear,2018,10,4
2018-10-14,12.6,76.2,0.0,rain,7.2,1021.0,Clear,2018,10,4
2018-10-15,13.2,82.6,0.0,rain,18.0,1021.3,"Rain, Partially cloudy",2018,10,4
2018-10-16,13.8,70.7,0.0,rain,14.4,1021.2,"Rain, Partially cloudy",2018,10,4
2018-10-17,10.4,61.8,0.0,rain,14.4,1023.4,Clear,2018,10,4
2018-10-18,9.5,61.8,0.0,rain,10.8,1026.7,Partially cloudy,2018,10,4
2018-10-19,9.6,64.7,0.0,rain,10.8,1027.9,Partially cloudy,2018,10,4
2018-10-20,9.3,69.7,0.0,rain,18.0,1025.9,Partially cloudy,2018,10,4
2018-10-21,10.2,76.0,0.0,rain,10.8,1021.7,Clear,2018,10,4
2018-10-22,11.8,62.1,0.0,rain,36.0,1017.3,Clear,2018,10,4
2018-10-23,11.7,45.0,0.0,rain,21.6,1018.2,Clear,2018,10,4
2018-10-24,10.4,62.1,0.0,rain,10.8,1016.5,Clear,2018,10,4
2018-10-25,10.5,69.7,0.0,rain,25.2,1015.2,Partially cloudy,2018,10,4
2018-10-26,10.3,17.5,0.0,rain,43.2,1019.1,Clear,2018,10,4
2018-10-27,11.4,30.0,0.0,rain,32.4,1018.7,Clear,2018,10,4
2018-10-28,14.2,25.7,0.0,rain,46.8,1012.7,Partially cloudy,2018,10,4
2018-10-29,10.3,27.3,0.0,rain,36.0,1019.2,Clear,2018,10,4
2018-10-30,9.1,45.5,0.0,rain,18.0,1023.4,Clear,2018,10,4
2018-10-31,7.6,57.1,0.0,rain,10.8,1026.6,Clear,2018,10,4
2018-11-01,8.4,60.0,0.0,rain,10.8,1027.4,Clear,2018,11,4
2018-11-02,7.7,74.5,0.0,rain,7.2,1025.7,Clear,2018,11,4
2018-11-03,9.0,73.9,0.0,rain,14.4,1022.1,Clear,2018,11,4
2018-11-04,8.9,77.4,0.0,rain,18.0,1025.0,"Rain, Partially cloudy",2018,11,4
2018-11-05,5.5,71.4,0.0,rain,10.8,1030.5,Partially cloudy,2018,11,4
2018-11-06,5.1,54.2,0.0,rain,14.6,1032.2,Partially cloudy,2018,11,4
2018-11-07,4.4,60.4,0.0,rain,14.4,1027.5,Overcast,2018,11,4
2018-11-08,6.9,61.1,0.0,rain,14.4,1016.9,Partially cloudy,2018,11,4
2018-11-09,8.3,42.9,0.0,rain,32.4,1018.8,Clear,2018,11,4
2018-11-10,7.7,33.8,0.0,rain,18.0,1026.6,Partially cloudy,2018,11,4
2018-11-11,9.6,48.6,0.0,rain,10.8,1023.8,Partially cloudy,2018,11,4
2018-11-12,6.3,72.3,0.0,rain,14.4,1022.2,Clear,2018,11,4
2018-11-13,5.6,85.9,0.0,rain,10.8,1021.9,Clear,2018,11,4
2018-11-14,6.8,89.2,0.0,rain,10.8,1023.0,Partially cloudy,2018,11,4
2018-11-15,7.4,53.5,0.0,rain,23.5,1027.3,Partially cloudy,2018,11,4
2018-11-16,2.7,28.9,0.0,rain,21.6,1031.4,Partially cloudy,2018,11,4
2018-11-17,4.2,41.1,0.0,rain,18.0,1024.8,Partially cloudy,2018,11,4
2018-11-18,4.6,39.9,0.0,rain,36.0,1022.3,Partially cloudy,2018,11,4
2018-11-19,2.4,50.7,0.0,rain,10.8,1021.9,Clear,2018,11,4
2018-11-20,4.2,45.9,0.0,rain,14.4,1023.2,Partially cloudy,2018,11,4
2018-11-21,4.9,33.2,0.0,rain,39.6,1028.1,Partially cloudy,2018,11,4
2018-11-22,1.2,42.3,0.0,rain,14.4,1027.1,Clear,2018,11,4
2018-11-23,1.6,50.1,0.0,rain,14.4,1022.4,Partially cloudy,2018,11,4
2018-11-24,3.7,51.6,0.0,rain,14.4,1023.6,Clear,2018,11,4
2018-11-25,3.6,53.5,0.0,rain,14.4,1021.5,Clear,2018,11,4
2018-11-26,2.6,73.8,0.0,rain,7.4,1019.7,Partially cloudy,2018,11,4
2018-11-27,6.1,21.2,0.0,rain,28.8,1026.0,Partially cloudy,2018,11,4
2018-11-28,0.4,42.4,0.0,rain,14.4,1024.9,Partially cloudy,2018,11,4
2018-11-29,0.4,52.5,0.0,rain,14.4,1029.1,Clear,2018,11,4
2018-11-30,0.9,59.5,0.0,rain,7.2,1026.2,Partially cloudy,2018,11,4
2018-12-01,1.8,69.7,0.0,rain,7.2,1025.7,Partially cloudy,2018,12,4
2018-12-02,4.9,87.3,0.0,rain,14.4,1017.9,"Rain, Partially cloudy",2018,12,4
2018-12-03,4.5,29.2,0.0,rain,25.2,1024.4,Partially cloudy,2018,12,4
2018-12-04,0.4,20.0,0.0,rain,28.8,1030.9,Clear,2018,12,4
2018-12-05,-2.6,46.7,0.0,rain,10.8,1029.4,Partially cloudy,2018,12,4
2018-12-06,-3.7,18.9,0.0,rain,43.2,1035.5,Clear,2018,12,4
2018-12-07,-7.7,15.7,0.0,rain,36.0,1040.9,Clear,2018,12,4
2018-12-08,-7.2,19.3,0.0,rain,32.4,1040.2,Clear,2018,12,4
2018-12-09,-8.2,42.6,0.0,rain,10.8,1036.4,Partially cloudy,2018,12,4
2018-12-10,-6.4,45.3,0.0,rain,14.4,1035.4,Partially cloudy,2018,12,4
2018-12-11,-3.1,20.4,0.0,rain,39.6,1037.1,Partially cloudy,2018,12,4
2018-12-12,-4.7,28.3,0.0,rain,18.0,1033.1,Clear,2018,12,4
2018-12-13,-1.4,25.3,0.0,rain,25.2,1035.9,Clear,2018,12,4
2018-12-14,-5.3,46.0,0.0,rain,14.4,1036.7,Clear,2018,12,4
2018-12-15,-4.2,50.7,0.0,rain,10.8,1028.4,Partially cloudy,2018,12,4
2018-12-16,0.8,38.0,0.0,rain,39.6,1021.5,Clear,2018,12,4
2018-12-17,1.7,29.3,0.0,rain,25.2,1021.5,Clear,2018,12,4
2018-12-18,-0.5,41.4,0.0,rain,18.0,1019.4,Clear,2018,12,4
2018-12-19,-0.8,46.7,0.0,rain,10.8,1021.4,Clear,2018,12,4
2018-12-20,0.2,50.4,0.0,rain,10.8,1022.1,Partially cloudy,2018,12,4
2018-12-21,3.0,41.1,0.0,rain,21.6,1023.1,Partially cloudy,2018,12,4
2018-12-22,3.2,33.2,0.0,rain,32.4,1027.9,Overcast,2018,12,4
2018-12-23,-3.0,14.9,0.0,rain,39.6,1035.2,Clear,2018,12,4
2018-12-24,-6.5,38.0,0.0,rain,14.4,1026.5,Clear,2018,12,4
2018-12-25,-2.4,26.4,0.0,rain,36.0,1026.1,Clear,2018,12,4
2018-12-26,-5.7,19.8,0.0,rain,21.6,1035.0,Clear,2018,12,4
2018-12-27,-9.2,12.4,0.0,rain,46.8,1042.1,Partially cloudy,2018,12,4
2018-12-28,-8.6,16.4,0.0,rain,39.6,1044.2,Clear,2018,12,4
2018-12-29,-6.3,18.7,0.0,rain,25.2,1043.1,Clear,2018,12,4
2018-12-30,-7.5,28.5,0.0,rain,18.0,1044.1,Clear,2018,12,4
2018-12-31,-8.7,40.6,0.0,rain,10.8,1042.8,Partially cloudy,2018,12,4
