datetime,Unnamed: 0,name,tempmax,tempmin,temp,humidity,precip,preciptype,snowdepth,windgust,windspeed,winddir,sealevelpressure,description,icon,年,月,日,季度
2020-10-30,1034,Beijing,18.0,1.0,9.2,61.7,0.0,,0.0,25.2,14.4,158.8,1026.3,Partly cloudy throughout the day.,partly-cloudy-day,2020,10,30,4
2020-10-31,1035,Beijing,19.0,5.0,12.5,46.6,0.0,,0.0,28.8,28.8,288.5,1019.0,Partly cloudy throughout the day.,partly-cloudy-day,2020,10,31,4
2020-11-03,1038,Beijing,14.0,-3.0,4.9,41.3,0.0,,0.0,46.8,14.4,322.9,1027.2,Clear conditions throughout the day.,clear-day,2020,11,3,4
2020-11-04,1039,Beijing,14.0,-4.0,4.5,57.6,0.0,,0.0,21.6,10.8,190.9,1021.2,Clear conditions throughout the day.,clear-day,2020,11,4,4
2020-11-05,1040,Beijing,16.0,0.0,7.4,62.0,0.0,,0.0,14.4,10.8,57.7,1020.2,Partly cloudy throughout the day.,partly-cloudy-day,2020,11,5,4
2020-11-09,1044,Beijing,16.0,-1.0,7.1,41.7,0.0,,0.0,25.2,14.4,273.8,1026.5,Clear conditions throughout the day.,clear-day,2020,11,9,4
2020-11-10,1045,Beijing,17.4,0.0,7.5,48.4,0.0,,0.0,21.6,10.8,330.2,1027.5,Partly cloudy throughout the day.,partly-cloudy-day,2020,11,10,4
2020-11-11,1046,Beijing,14.0,0.0,6.3,66.4,0.0,,0.0,14.4,10.8,36.1,1026.9,Clear conditions throughout the day.,clear-day,2020,11,11,4
2020-11-12,1047,Beijing,21.1,4.0,10.5,51.5,0.0,,0.0,34.3,14.6,359.0,1026.4,Clear conditions throughout the day.,clear-day,2020,11,12,4
2020-11-13,1048,Beijing,16.0,4.0,9.3,41.4,0.0,,0.0,32.4,14.4,78.0,1032.2,Partly cloudy throughout the day.,partly-cloudy-day,2020,11,13,4
2020-11-14,1049,Beijing,12.3,3.0,7.9,70.3,0.0,,0.0,18.0,7.2,47.9,1027.6,Partly cloudy throughout the day.,partly-cloudy-day,2020,11,14,4
2020-11-15,1050,Beijing,14.2,3.0,6.8,76.1,0.0,,0.0,14.4,10.8,351.1,1025.3,Clear conditions throughout the day.,clear-day,2020,11,15,4
2020-11-16,1051,Beijing,12.9,1.0,8.3,69.8,0.0,,0.0,18.0,10.8,23.5,1026.3,Partly cloudy throughout the day.,partly-cloudy-day,2020,11,16,4
2020-11-19,1054,Beijing,8.6,3.5,5.7,57.1,0.0,,0.0,39.6,21.6,11.1,1016.0,Clearing in the afternoon.,partly-cloudy-day,2020,11,19,4
2020-11-20,1055,Beijing,8.3,-2.0,3.3,46.4,0.0,,0.0,36.0,25.2,353.5,1027.4,Becoming cloudy in the afternoon.,partly-cloudy-day,2020,11,20,4
2020-11-23,1058,Beijing,7.0,-3.0,1.1,35.4,0.0,,0.0,36.0,21.6,322.2,1033.2,Partly cloudy throughout the day.,partly-cloudy-day,2020,11,23,4
2020-11-24,1059,Beijing,8.0,-3.0,1.1,52.3,0.0,,0.0,14.4,10.8,314.3,1029.0,Becoming cloudy in the afternoon.,partly-cloudy-day,2020,11,24,4
2020-11-25,1060,Beijing,7.0,-4.0,1.8,49.4,0.0,,0.0,25.2,21.6,8.3,1030.0,Partly cloudy throughout the day.,partly-cloudy-day,2020,11,25,4
2020-11-26,1061,Beijing,5.1,-4.0,0.5,55.9,0.0,,0.0,21.6,10.8,128.1,1033.8,Partly cloudy throughout the day.,partly-cloudy-day,2020,11,26,4
2020-11-27,1062,Beijing,5.6,-3.9,1.3,41.7,0.0,,0.0,39.6,28.8,326.2,1037.5,Clear conditions throughout the day.,clear-day,2020,11,27,4
2020-12-06,1071,Beijing,6.0,-6.0,0.1,42.4,0.0,,0.0,46.8,28.8,317.6,1029.0,Clear conditions throughout the day.,clear-day,2020,12,6,4
2021-02-05,1132,Beijing,15.0,-9.0,2.5,34.6,0.0,,0.0,13.4,8.9,252.2,1013.0,Clear conditions throughout the day.,clear-day,2021,2,5,1
2021-02-06,1133,Beijing,16.0,-5.0,5.4,36.8,0.0,,0.0,24.6,17.9,294.4,1013.6,Clear conditions throughout the day.,clear-day,2021,2,6,1
2021-02-07,1134,Beijing,7.0,-6.0,1.6,32.4,0.0,,0.0,24.6,20.1,348.8,1029.6,Clear conditions throughout the day.,clear-day,2021,2,7,1
2021-02-10,1137,Beijing,16.0,-6.0,3.2,44.2,0.0,,0.0,13.4,9.4,244.9,1021.5,Clear conditions throughout the day.,clear-day,2021,2,10,1
2021-02-11,1138,Beijing,10.9,-4.1,2.2,59.6,0.0,,0.0,6.7,6.9,359.4,1020.3,Becoming cloudy in the afternoon.,partly-cloudy-day,2021,2,11,1
2021-02-12,1139,Beijing,14.9,-4.1,4.2,64.0,0.0,,0.0,7.8,11.9,50.9,1019.5999999999999,Becoming cloudy in the afternoon.,partly-cloudy-day,2021,2,12,1
2021-02-15,1142,Beijing,6.0,-8.0,0.2,33.5,0.0,,0.0,24.6,15.7,254.8,1020.7,Clear conditions throughout the day.,clear-day,2021,2,15,1
2021-02-19,1146,Beijing,18.0,-8.0,3.7,37.1,0.0,,0.0,13.4,11.2,278.8,1010.3,Partly cloudy throughout the day.,partly-cloudy-day,2021,2,19,1
2021-02-20,1147,Beijing,19.9,-4.1,7.0,36.4,0.0,,0.0,9.4,8.9,137.3,1000.8,Clearing in the afternoon.,partly-cloudy-day,2021,2,20,1
2021-02-21,1148,Beijing,25.1,1.7,13.4,25.3,0.0,,0.0,19.9,15.7,322.6,1004.0,Clear conditions throughout the day.,clear-day,2021,2,21,1
2021-02-22,1149,Beijing,15.9,1.4,8.0,32.0,0.0,,0.0,22.4,13.4,60.9,1024.6,Clear conditions throughout the day.,clear-day,2021,2,22,1
2021-02-23,1150,Beijing,2.4,-1.0,0.6,59.8,0.0,,0.0,17.9,6.7,106.0,1030.6,Partly cloudy throughout the day.,partly-cloudy-day,2021,2,23,1
2021-02-25,1152,Beijing,9.0,-6.0,1.8,60.5,0.0,,0.0,17.9,6.7,89.1,1026.2,Clear conditions throughout the day.,clear-day,2021,2,25,1
2021-02-26,1153,Beijing,11.0,-4.7,2.8,65.7,0.0,,0.0,17.9,6.7,161.1,1027.0,Clear conditions throughout the day.,clear-day,2021,2,26,1
2021-02-27,1154,Beijing,11.2,-5.0,3.7,54.6,0.0,,0.0,15.7,6.7,148.8,1024.3,Clear conditions throughout the day.,clear-day,2021,2,27,1
2021-02-28,1155,Beijing,6.7,1.7,4.6,77.5,0.484,"rain,snow",0.3,22.4,6.7,70.2,1023.9,Partly cloudy throughout the day with rain or snow.,precipitation,2021,2,28,1
2021-03-01,1156,Beijing,6.0,-0.6,1.9,66.5,0.224,"rain,snow",0.3,24.6,11.2,106.9,1028.9,Partly cloudy throughout the day with rain or snow clearing later.,precipitation,2021,3,1,1
2021-03-02,1157,Beijing,4.0,1.8,3.1,71.6,0.0,,0.0,15.7,8.9,181.4,1026.6,Cloudy skies throughout the day.,overcast,2021,3,2,1
2021-03-03,1158,Beijing,7.0,2.0,4.4,76.0,0.0,,0.0,11.2,4.5,112.4,1019.6,Partly cloudy throughout the day.,partly-cloudy-day,2021,3,3,1
2021-03-05,1160,Beijing,11.0,2.0,4.8,69.2,0.0,,0.0,20.1,11.2,118.2,1023.4,Partly cloudy throughout the day.,partly-cloudy-day,2021,3,5,1
2021-03-06,1161,Beijing,4.0,-1.0,1.8,38.7,0.0,,0.0,15.7,8.9,163.6,1036.1,Clearing in the afternoon.,partly-cloudy-day,2021,3,6,1
2021-03-07,1162,Beijing,8.0,-5.0,2.1,58.3,0.0,,0.0,15.7,8.9,174.9,1030.5,Clear conditions throughout the day.,clear-day,2021,3,7,1
2021-03-08,1163,Beijing,10.0,-3.0,3.3,62.2,0.0,,0.0,13.4,8.9,174.9,1025.9,Partly cloudy throughout the day.,partly-cloudy-day,2021,3,8,1
2021-03-09,1164,Beijing,15.0,-1.0,6.5,60.4,0.0,,0.0,13.4,6.7,287.8,1024.6,Clear conditions throughout the day.,clear-day,2021,3,9,1
2021-03-10,1165,Beijing,16.0,1.0,8.4,71.6,0.0,,0.0,17.9,13.4,185.4,1024.5,Becoming cloudy in the afternoon.,partly-cloudy-day,2021,3,10,1
2021-03-11,1166,Beijing,17.0,6.0,11.7,65.7,0.0,,0.0,17.9,7.9,154.6,1022.6,Partly cloudy throughout the day.,partly-cloudy-day,2021,3,11,1
2021-03-12,1167,Beijing,14.0,6.0,9.1,77.7,0.182,rain,0.0,15.7,13.4,130.8,1024.7,Partly cloudy throughout the day with rain.,precipitation,2021,3,12,1
2021-03-13,1168,Beijing,15.0,6.0,9.7,72.5,0.0,,0.0,15.7,6.7,222.1,1022.4,Becoming cloudy in the afternoon.,partly-cloudy-day,2021,3,13,1
2021-03-14,1169,Beijing,12.0,6.0,9.5,77.3,0.0,,0.0,13.4,6.7,155.2,1015.0,Partly cloudy throughout the day.,partly-cloudy-day,2021,3,14,1
2021-03-15,1170,Beijing,11.9,8.5,10.2,38.6,0.0,,0.0,40.3,29.1,305.7,1015.0,Clear conditions throughout the day.,clear-day,2021,3,15,1
2021-03-16,1171,Beijing,15.0,-1.0,8.8,19.6,0.0,,0.0,29.1,17.9,12.3,1022.5,Partly cloudy throughout the day.,partly-cloudy-day,2021,3,16,1
2021-03-17,1172,Beijing,14.0,6.0,9.7,37.4,0.004,rain,0.0,11.2,8.9,103.5,1022.1,Clearing in the afternoon with afternoon rain.,precipitation,2021,3,17,1
2021-03-18,1173,Beijing,9.0,4.0,7.3,68.7,0.074,rain,0.0,15.7,13.4,94.2,1024.8,Partly cloudy throughout the day with rain clearing later.,precipitation,2021,3,18,1
2021-03-19,1174,Beijing,10.0,3.7,6.7,73.1,0.524,rain,0.0,13.4,8.9,197.3,1020.8,Partly cloudy throughout the day with rain.,precipitation,2021,3,19,1
2021-03-20,1175,Beijing,13.2,3.8,8.0,52.7,0.0,,0.0,38.1,26.8,297.0,1019.2,Clear conditions throughout the day.,clear-day,2021,3,20,1
2021-03-21,1176,Beijing,13.0,4.0,7.8,21.4,0.0,,0.0,33.7,26.8,312.7,1024.5,Clear conditions throughout the day.,clear-day,2021,3,21,1
2021-03-22,1177,Beijing,20.0,7.2,13.3,18.3,0.0,,0.0,31.3,15.7,243.2,1019.2,Clear conditions throughout the day.,clear-day,2021,3,22,1
2021-03-23,1178,Beijing,23.0,2.0,13.6,34.8,0.0,,0.0,20.1,13.4,205.1,1010.4,Clear conditions throughout the day.,clear-day,2021,3,23,1
2021-03-24,1179,Beijing,22.0,6.0,14.5,29.8,0.0,,0.0,20.1,11.2,124.0,1015.9,Clearing in the afternoon.,partly-cloudy-day,2021,3,24,1
2021-03-25,1180,Beijing,22.0,4.0,13.5,38.4,0.0,,0.0,17.9,13.4,183.7,1018.1,Partly cloudy throughout the day.,partly-cloudy-day,2021,3,25,1
2021-03-26,1181,Beijing,15.0,11.0,13.3,72.9,0.087,rain,0.0,17.9,4.5,72.1,1013.2,Partly cloudy throughout the day with rain in the morning and afternoon.,precipitation,2021,3,26,1
2021-03-27,1182,Beijing,18.0,11.0,13.9,79.7,0.0,,0.0,13.4,11.2,139.3,1007.5,Clear conditions throughout the day.,clear-day,2021,3,27,1
2021-03-28,1183,Beijing,19.0,11.0,14.7,33.4,0.0,,0.0,35.8,22.4,308.9,1005.1,Clear conditions throughout the day.,clear-day,2021,3,28,1
2021-03-29,1184,Beijing,19.0,9.0,14.4,15.5,0.0,,0.0,33.6,20.1,306.7,1009.9,Clearing in the afternoon.,partly-cloudy-day,2021,3,29,1
2021-03-30,1185,Beijing,21.0,3.0,13.3,41.7,0.0,,0.0,17.9,11.2,179.8,1010.2,Partly cloudy throughout the day.,partly-cloudy-day,2021,3,30,1
2021-03-31,1186,Beijing,25.0,7.0,16.7,40.0,0.0,,0.0,17.9,11.2,31.7,1011.9,Partly cloudy throughout the day.,partly-cloudy-day,2021,3,31,1
2021-04-01,1187,Beijing,19.0,9.0,15.2,40.7,0.0,,0.0,17.9,6.8,97.5,1017.5,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,1,2
2021-04-02,1188,Beijing,16.2,12.0,14.4,55.2,0.012,rain,0.0,11.2,13.4,298.3,1018.9,Partly cloudy throughout the day with afternoon rain.,precipitation,2021,4,2,2
2021-04-03,1189,Beijing,19.0,7.1,13.8,32.5,0.0,,0.0,29.1,15.7,29.8,1024.2,Becoming cloudy in the afternoon.,partly-cloudy-day,2021,4,3,2
2021-04-04,1190,Beijing,20.0,2.0,12.9,27.1,0.0,,0.0,17.9,11.3,234.0,1025.3,Clear conditions throughout the day.,clear-day,2021,4,4,2
2021-04-05,1191,Beijing,20.0,2.0,12.9,39.9,0.0,,0.0,24.6,15.7,199.4,1021.2,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,5,2
2021-04-06,1192,Beijing,22.0,5.0,14.2,44.5,0.0,,0.0,24.6,8.9,205.8,1021.1,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,6,2
2021-04-07,1193,Beijing,20.0,5.0,13.4,45.6,0.0,,0.0,22.4,14.9,145.4,1022.8,Clear conditions throughout the day.,clear-day,2021,4,7,2
2021-04-08,1194,Beijing,20.0,3.0,11.9,42.4,0.0,,0.0,20.1,11.2,159.3,1023.0,Clear conditions throughout the day.,clear-day,2021,4,8,2
2021-04-09,1195,Beijing,18.0,11.3,13.9,27.7,0.0,,0.0,15.7,11.2,103.0,1023.9,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,9,2
2021-04-10,1196,Beijing,20.1,4.0,12.8,43.4,0.0,,0.0,20.1,8.9,160.1,1023.8,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,10,2
2021-04-11,1197,Beijing,20.0,11.0,16.4,45.9,0.0,,0.0,20.1,11.2,162.1,1021.3,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,11,2
2021-04-12,1198,Beijing,17.4,10.4,13.2,56.2,0.0,,0.0,33.6,24.6,325.1,1017.4,Clear conditions throughout the day.,clear-day,2021,4,12,2
2021-04-13,1199,Beijing,16.2,4.0,11.4,21.0,0.0,,0.0,33.6,17.9,292.9,1021.7,Clear conditions throughout the day.,clear-day,2021,4,13,2
2021-04-14,1200,Beijing,22.5,2.0,14.8,31.1,0.0,,0.0,31.3,15.7,209.9,1015.2,Clear conditions throughout the day.,clear-day,2021,4,14,2
2021-04-16,1202,Beijing,16.2,6.0,12.5,23.8,0.0,,0.0,38.0,24.6,308.1,1014.7,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,16,2
2021-04-17,1203,Beijing,21.0,5.0,13.9,19.5,0.0,,0.0,33.6,22.4,303.4,1019.6,Clear conditions throughout the day.,clear-day,2021,4,17,2
2021-04-18,1204,Beijing,25.0,2.0,15.3,35.3,0.0,,0.0,29.1,15.7,198.8,1015.2,Clear conditions throughout the day.,clear-day,2021,4,18,2
2021-04-19,1205,Beijing,29.0,7.0,18.7,45.5,0.0,,0.0,29.1,11.2,182.8,1010.8,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,19,2
2021-04-20,1206,Beijing,28.0,14.0,20.9,45.8,0.0,,0.0,22.4,15.7,167.7,1014.8,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,20,2
2021-04-21,1207,Beijing,21.4,11.8,17.2,56.0,0.0,,0.0,22.4,11.2,152.7,1016.8,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,21,2
2021-04-22,1208,Beijing,16.1,10.0,13.6,67.8,0.036,rain,0.0,17.9,8.9,111.6,1015.3,Clearing in the afternoon with rain in the morning and afternoon.,precipitation,2021,4,22,2
2021-04-23,1209,Beijing,22.0,9.0,15.7,66.1,0.0,,0.0,20.1,11.3,109.2,1019.0,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,23,2
2021-04-24,1210,Beijing,23.0,9.8,17.2,61.2,0.0,,0.0,13.4,8.9,129.1,1024.9,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,24,2
2021-04-25,1211,Beijing,21.0,14.0,17.4,59.8,0.0,,0.0,13.4,11.2,158.1,1024.0,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,25,2
2021-04-26,1212,Beijing,22.0,12.7,16.9,44.3,0.0,,0.0,17.9,13.4,160.8,1015.9,Clearing in the afternoon.,partly-cloudy-day,2021,4,26,2
2021-04-27,1213,Beijing,23.0,8.0,16.4,38.2,0.0,,0.0,40.3,26.8,299.8,1013.9,Clear conditions throughout the day.,clear-day,2021,4,27,2
2021-04-28,1214,Beijing,23.0,12.8,18.2,19.0,0.0,,0.0,31.3,15.7,253.2,1012.7,Partly cloudy throughout the day.,partly-cloudy-day,2021,4,28,2
2021-04-29,1215,Beijing,21.0,6.0,14.4,33.6,0.0,,0.0,40.3,29.1,337.5,1003.2,Clearing in the afternoon.,partly-cloudy-day,2021,4,29,2
2021-04-30,1216,Beijing,15.0,5.0,11.1,51.8,0.0,,0.0,26.8,13.8,349.0,1007.1,Clearing in the afternoon.,partly-cloudy-day,2021,4,30,2
2021-05-01,1217,Beijing,22.0,3.0,13.1,40.6,0.0,,0.0,35.8,22.4,344.8,1011.6,Clear conditions throughout the day.,clear-day,2021,5,1,2
2021-05-02,1218,Beijing,22.0,4.0,15.2,29.6,0.0,,0.0,29.1,15.7,192.9,1018.6,Partly cloudy throughout the day.,partly-cloudy-day,2021,5,2,2
2021-05-03,1219,Beijing,23.5,9.7,17.6,46.6,0.0,,0.0,22.4,11.2,178.8,1009.1,Clearing in the afternoon.,partly-cloudy-day,2021,5,3,2
2021-05-05,1221,Beijing,28.0,7.0,20.3,24.1,0.0,,0.0,40.3,20.1,212.6,1007.9,Clear conditions throughout the day.,clear-day,2021,5,5,2
2021-05-07,1223,Beijing,27.0,14.0,20.8,23.5,0.0,,0.0,38.0,24.6,265.9,1004.4,Clear conditions throughout the day.,clear-day,2021,5,7,2
2021-05-09,1225,Beijing,26.0,10.0,19.1,34.1,0.0,,0.0,24.6,11.2,128.3,1007.7,Partly cloudy throughout the day.,partly-cloudy-day,2021,5,9,2
2021-05-10,1226,Beijing,25.0,13.0,19.1,42.3,0.0,,0.0,20.1,16.0,132.3,1010.8,Partly cloudy throughout the day.,partly-cloudy-day,2021,5,10,2
2021-05-11,1227,Beijing,24.0,9.0,17.5,60.5,0.0,,0.0,17.9,13.4,138.0,1011.6,Partly cloudy throughout the day.,partly-cloudy-day,2021,5,11,2
2021-05-12,1228,Beijing,27.0,11.0,19.9,48.5,0.0,,0.0,20.1,11.2,71.3,1009.5,Clearing in the afternoon.,partly-cloudy-day,2021,5,12,2
2021-05-13,1229,Beijing,23.1,17.0,19.4,62.3,0.0,,0.0,11.2,8.9,90.4,1009.9,Clear conditions throughout the day.,clear-day,2021,5,13,2
2021-05-14,1230,Beijing,23.0,17.7,20.2,75.1,0.0,,0.0,13.4,11.2,119.1,1006.8,Clear conditions throughout the day.,clear-day,2021,5,14,2
2021-05-15,1231,Beijing,19.0,16.4,18.0,62.5,0.028,rain,0.0,31.3,20.1,5.9,1009.6,Partly cloudy throughout the day with rain in the morning and afternoon.,precipitation,2021,5,15,2
2021-05-16,1232,Beijing,26.4,14.0,20.3,41.5,0.0,,0.0,26.8,15.7,281.5,1011.2,Partly cloudy throughout the day.,partly-cloudy-day,2021,5,16,2
2021-05-17,1233,Beijing,33.0,9.0,22.4,39.4,0.0,,0.0,20.1,13.4,219.8,1008.0,Partly cloudy throughout the day.,partly-cloudy-day,2021,5,17,2
2021-05-18,1234,Beijing,34.0,11.0,22.9,43.6,0.0,,0.0,33.6,20.1,200.8,1004.8,Clear conditions throughout the day.,clear-day,2021,5,18,2
2021-05-19,1235,Beijing,31.0,14.0,23.7,52.2,0.0,,0.0,31.3,15.7,182.8,1004.5,Partly cloudy throughout the day.,partly-cloudy-day,2021,5,19,2
2021-05-20,1236,Beijing,29.0,19.0,24.1,57.0,0.0,,0.0,24.6,11.2,185.7,1004.7,Partly cloudy throughout the day.,partly-cloudy-day,2021,5,20,2
2021-05-21,1237,Beijing,32.0,16.6,24.6,58.7,0.0,,0.0,20.1,13.4,193.2,1004.5,Partly cloudy throughout the day.,partly-cloudy-day,2021,5,21,2
2021-05-22,1238,Beijing,34.0,16.0,25.3,60.5,0.157,rain,0.0,35.8,17.9,200.0,1003.7,Becoming cloudy in the afternoon with late afternoon rain.,precipitation,2021,5,22,2
2021-05-23,1239,Beijing,27.0,14.0,21.0,41.4,0.315,rain,0.0,35.8,20.1,304.3,1010.1,Clearing in the afternoon with early morning rain.,precipitation,2021,5,23,2
2021-05-24,1240,Beijing,24.0,15.0,20.1,28.2,0.0,,0.0,29.1,20.1,292.8,1008.3,Partly cloudy throughout the day.,partly-cloudy-day,2021,5,24,2
2021-05-25,1241,Beijing,28.2,10.9,21.0,29.6,0.0,,0.0,29.1,13.4,193.6,1003.4,Clear conditions throughout the day.,clear-day,2021,5,25,2
2021-05-26,1242,Beijing,28.0,14.0,20.5,48.3,0.0,,0.0,29.1,13.4,17.8,999.3,Partly cloudy throughout the day.,partly-cloudy-day,2021,5,26,2
2021-05-27,1243,Beijing,27.0,11.0,19.2,61.5,0.039,rain,0.0,40.3,20.1,298.1,999.1,Partly cloudy throughout the day with afternoon rain.,precipitation,2021,5,27,2
2021-05-28,1244,Beijing,30.0,19.0,23.3,30.8,0.0,,0.0,40.3,22.4,307.3,1003.3,Clear conditions throughout the day.,clear-day,2021,5,28,2
2021-05-29,1245,Beijing,27.4,17.0,22.3,40.7,0.0,,0.0,24.6,15.7,70.0,1004.3,Clear conditions throughout the day.,clear-day,2021,5,29,2
2021-05-30,1246,Beijing,27.2,15.0,21.2,53.6,0.039,rain,0.0,17.9,8.9,132.4,1006.7,Partly cloudy throughout the day with morning rain.,precipitation,2021,5,30,2
2021-06-01,1248,Beijing,28.1,11.0,20.3,60.5,0.016,rain,0.0,15.7,8.9,143.9,1008.8,Clear conditions throughout the day with late afternoon rain.,precipitation,2021,6,1,2
2021-06-02,1249,Beijing,29.0,15.0,21.2,58.2,0.0,,0.0,24.6,15.7,337.1,1004.7,Partly cloudy throughout the day.,partly-cloudy-day,2021,6,2,2
2021-06-03,1250,Beijing,29.0,14.0,22.9,27.9,0.0,,0.0,29.2,17.9,307.2,1005.9,Clear conditions throughout the day.,clear-day,2021,6,3,2
2021-06-04,1251,Beijing,31.0,14.0,23.9,32.3,0.0,,0.0,35.8,24.6,317.7,998.4,Clear conditions throughout the day.,clear-day,2021,6,4,2
2021-06-05,1252,Beijing,34.0,13.0,26.1,32.6,0.0,,0.0,31.3,13.4,281.8,998.0,Clear conditions throughout the day.,clear-day,2021,6,5,2
2021-06-06,1253,Beijing,33.0,17.0,26.1,36.4,0.0,,0.0,24.6,8.9,78.0,1001.5,Partly cloudy throughout the day.,partly-cloudy-day,2021,6,6,2
2021-06-07,1254,Beijing,29.0,20.6,24.7,51.4,0.0,,0.0,17.9,13.4,113.1,1008.7,Partly cloudy throughout the day.,partly-cloudy-day,2021,6,7,2
2021-06-08,1255,Beijing,29.0,17.0,23.9,67.7,0.0,,0.0,17.9,6.7,127.0,1011.0,Partly cloudy throughout the day.,partly-cloudy-day,2021,6,8,2
2021-06-10,1257,Beijing,33.0,18.0,25.5,57.1,0.004,rain,0.0,17.9,8.9,271.0,1007.2,Clear conditions throughout the day with early morning rain.,precipitation,2021,6,10,2
2021-06-11,1258,Beijing,37.0,17.0,27.8,46.9,0.0,,0.0,20.1,13.4,197.9,1006.7,Partly cloudy throughout the day.,partly-cloudy-day,2021,6,11,2
2021-06-12,1259,Beijing,37.0,19.0,29.1,48.0,0.0,,0.0,20.1,11.2,161.2,1007.3,Becoming cloudy in the afternoon.,partly-cloudy-day,2021,6,12,2
2021-06-13,1260,Beijing,34.0,24.0,27.3,70.9,0.004,rain,0.0,17.9,8.9,120.6,1003.8,Partly cloudy throughout the day with late afternoon rain.,precipitation,2021,6,13,2
2021-06-15,1262,Beijing,30.5,22.0,25.4,64.9,0.0,,0.0,15.7,11.2,122.6,1002.3,Partly cloudy throughout the day.,partly-cloudy-day,2021,6,15,2
2021-06-16,1263,Beijing,23.0,20.0,21.3,79.1,0.248,rain,0.0,15.7,6.7,135.7,1005.0,Partly cloudy throughout the day with rain.,precipitation,2021,6,16,2
2021-06-17,1264,Beijing,33.0,20.0,26.7,48.9,0.079,rain,0.0,33.6,20.1,286.7,1002.9,Partly cloudy throughout the day with early morning rain.,precipitation,2021,6,17,2
2021-06-18,1265,Beijing,35.0,20.7,28.1,24.0,0.0,,0.0,33.6,22.4,285.2,1000.4,Clear conditions throughout the day.,clear-day,2021,6,18,2
2021-06-19,1266,Beijing,37.0,16.0,28.6,24.4,0.0,,0.0,33.6,24.6,306.7,997.5,Partly cloudy throughout the day.,partly-cloudy-day,2021,6,19,2
2021-06-20,1267,Beijing,36.7,17.0,29.0,27.3,0.0,,0.0,29.1,8.9,207.4,999.5,Becoming cloudy in the afternoon.,partly-cloudy-day,2021,6,20,2
2021-06-21,1268,Beijing,36.0,20.0,28.6,36.6,0.0,,0.0,17.9,13.4,92.6,1001.7,Clearing in the afternoon.,partly-cloudy-day,2021,6,21,2
2021-06-22,1269,Beijing,33.0,20.0,27.3,44.7,0.0,,0.0,17.9,13.4,169.2,1008.5,Clear conditions throughout the day.,clear-day,2021,6,22,2
2021-06-23,1270,Beijing,27.0,20.0,23.8,57.8,0.158,rain,0.0,17.9,8.9,163.9,1011.1,Partly cloudy throughout the day with morning rain.,precipitation,2021,6,23,2
2021-06-24,1271,Beijing,27.0,19.0,23.8,65.7,0.0,,0.0,11.2,6.7,128.3,1008.1,Partly cloudy throughout the day.,partly-cloudy-day,2021,6,24,2
2021-06-27,1274,Beijing,34.0,20.0,27.2,67.0,0.0,,0.0,13.4,8.9,98.2,1003.6,Clear conditions throughout the day.,clear-day,2021,6,27,2
2021-06-28,1275,Beijing,31.4,24.0,27.0,68.9,0.004,rain,0.0,15.7,11.2,129.9,1003.2,Partly cloudy throughout the day with morning rain.,precipitation,2021,6,28,2
2021-06-29,1276,Beijing,27.3,23.2,25.1,78.3,0.0,,0.0,17.9,11.2,107.7,1002.0,Partly cloudy throughout the day.,partly-cloudy-day,2021,6,29,2
2021-06-30,1277,Beijing,31.0,21.0,25.7,72.0,0.138,rain,0.0,24.6,11.3,108.4,1002.5,Partly cloudy throughout the day with rain.,precipitation,2021,6,30,2
2021-07-02,1279,Beijing,30.0,17.0,24.0,72.9,0.0,,0.0,35.8,8.9,148.1,1005.7,Partly cloudy throughout the day.,partly-cloudy-day,2021,7,2,3
2021-07-03,1280,Beijing,28.0,20.0,24.0,77.7,1.055,rain,0.0,20.1,13.4,119.3,1003.3,Clearing in the afternoon with rain.,precipitation,2021,7,3,3
2021-07-04,1281,Beijing,34.0,22.0,27.1,64.5,0.0,,0.0,20.1,13.4,257.5,1003.6,Clear conditions throughout the day.,clear-day,2021,7,4,3
2021-07-05,1282,Beijing,32.0,21.0,25.3,74.3,0.362,rain,0.0,22.4,8.9,48.2,1005.9,Partly cloudy throughout the day with rain.,precipitation,2021,7,5,3
2021-07-07,1284,Beijing,32.2,22.9,27.4,76.5,0.0,,0.0,13.4,7.9,178.2,1004.9,Partly cloudy throughout the day.,partly-cloudy-day,2021,7,7,3
2021-07-08,1285,Beijing,35.0,22.0,27.3,67.5,0.079,rain,0.0,20.1,13.4,191.6,1002.8,Clear conditions throughout the day with late afternoon rain.,precipitation,2021,7,8,3
2021-07-09,1286,Beijing,32.0,21.0,27.1,69.5,0.004,rain,0.0,20.1,6.7,122.7,1001.7,Partly cloudy throughout the day with early morning rain.,precipitation,2021,7,9,3
